ZIP,City,County,Population
10550,Mount Vernon,Westchester County,"38,972"
13501,Utica,Oneida County,"38,931"
10705,Yonkers,Westchester County,"38,887"
10035,New York,New York County,"38,862"
11561,Long Beach,Nassau County,"38,708"
14624,Rochester,Monroe County,"38,626"
14701,Jamestown,Chautauqua County,"38,461"
11231,Brooklyn,Kings County,"38,276"
11779,Ronkonkoma,Suffolk County,"38,206"
11105,Astoria,Queens County,"37,936"
11433,Jamaica,Queens County,"37,884"
10034,New York,New York County,"37,758"
11358,Flushing,Queens County,"37,665"
13021,Auburn,Cayuga County,"37,247"
10026,New York,New York County,"37,123"
13601,Watertown,Jefferson County,"36,839"
11554,East Meadow,Nassau County,"36,821"
11379,Middle Village,Queens County,"36,773"
13126,Oswego,Oswego County,"36,495"
11378,Maspeth,Queens County,"36,392"
12590,Wappingers Falls,Dutchess County,"35,712"
11510,Baldwin,Nassau County,"35,701"
14086,Lancaster,Erie County,"35,635"
11418,Richmond Hill,Queens County,"35,481"
11364,Oakland Gardens,Queens County,"35,276"
11103,Astoria,Queens County,"35,163"
14612,Rochester,Monroe County,"35,152"
12401,Kingston,Ulster County,"35,136"
11369,East Elmhurst,Queens County,"35,133"
13027,Baldwinsville,Onondaga County,"35,088"
12020,Ballston Spa,Saratoga County,"34,937"
10309,Staten Island,Richmond County,"34,885"
11710,Bellmore,Nassau County,"34,834"
11566,Merrick,Nassau County,"34,741"
11787,Smithtown,Suffolk County,"34,499"
10022,New York,New York County,"34,049"
13502,Utica,Oneida County,"34,037"
10562,Ossining,Westchester County,"33,793"
11422,Rosedale,Queens County,"33,757"
14225,Buffalo,Erie County,"33,620"
12309,Schenectady,Schenectady County,"33,246"
14534,Pittsford,Monroe County,"33,230"
11901,Riverhead,Suffolk County,"33,091"
11050,Port Washington,Nassau County,"32,794"
10039,New York,New York County,"32,492"
14621,Rochester,Monroe County,"32,381"
11793,Wantagh,Nassau County,"32,349"
11735,Farmingdale,Suffolk County,"32,028"
10704,Yonkers,Westchester County,"31,921"
10956,New City,Rockland County,"31,898"
14127,Orchard Park,Erie County,"31,543"
12901,Plattsburgh,Clinton County,"31,447"
11414,Howard Beach,Queens County,"31,308"
10036,New York,New York County,"31,036"
10065,New York,New York County,"30,808"
12203,Albany,Albany County,"30,771"
10010,New York,New York County,"30,702"
11417,Ozone Park,Queens County,"30,578"
10308,Staten Island,Richmond County,"30,568"
10001,New York,New York County,"30,511"
11572,Oceanside,Nassau County,"30,436"
11370,East Elmhurst,Queens County,"30,267"
11361,Bayside,Queens County,"30,127"
11731,East Northport,Suffolk County,"29,999"
11763,Medford,Suffolk County,"29,973"
11803,Plainview,Nassau County,"29,713"
11701,Amityville,Suffolk County,"29,509"
12303,Schenectady,Albany County,"29,360"
10030,New York,New York County,"29,297"
11720,Centereach,Suffolk County,"29,292"
14626,Rochester,Monroe County,"29,273"
10014,New York,New York County,"29,230"
14304,Niagara Falls,Niagara County,"29,208"
14226,Buffalo,Erie County,"29,159"
11725,Commack,Suffolk County,"29,073"
13090,Liverpool,Onondaga County,"29,004"
11542,Glen Cove,Nassau County,"28,965"
11570,Rockville Centre,Nassau County,"28,908"
10598,Yorktown Heights,Westchester County,"28,821"
14424,Canandaigua,Ontario County,"28,786"
11423,Hollis,Queens County,"28,534"
11102,Astoria,Queens County,"28,503"
11727,Coram,Suffolk County,"28,495"
13045,Cortland,Cortland County,"28,361"
12804,Queensbury,Warren County,"28,208"
12302,Schenectady,Schenectady County,"28,031"
13905,Binghamton,Broome County,"27,988"
11967,Shirley,Suffolk County,"27,975"
11530,Garden City,Nassau County,"27,939"
11553,Uniondale,Nassau County,"27,875"
12306,Schenectady,Schenectady County,"27,865"
11232,Brooklyn,Kings County,"27,816"
12010,Amsterdam,Montgomery County,"27,750"
12553,New Windsor,Orange County,"27,384"
12533,Hopewell Junction,Dutchess County,"27,325"
11729,Deer Park,Suffolk County,"27,231"
10013,New York,New York County,"27,219"
10901,Suffern,Rockland County,"27,095"
14616,Rochester,Monroe County,"26,863"
11429,Queens Village,Queens County,"26,832"
11741,Holbrook,Suffolk County,"26,667"
10303,Staten Island,Richmond County,"26,497"
10954,Nanuet,Rockland County,"26,495"
10541,Mahopac,Putnam County,"26,361"
14207,Buffalo,Erie County,"26,327"
11784,Selden,Suffolk County,"26,244"
11104,Sunnyside,Queens County,"26,132"
14623,Rochester,Monroe County,"26,032"
11416,Ozone Park,Queens County,"25,919"
10710,Yonkers,Westchester County,"25,855"
12205,Albany,Albany County,"25,838"
11356,College Point,Queens County,"25,824"
10310,Staten Island,Richmond County,"25,672"
10566,Peekskill,Westchester County,"25,625"
11010,Franklin Square,Nassau County,"25,604"
14606,Rochester,Monroe County,"25,538"
11791,Syosset,Nassau County,"25,520"
11001,Floral Park,Nassau County,"25,493"
14618,Rochester,Monroe County,"25,476"
11795,West Islip,Suffolk County,"25,379"
14228,Buffalo,Erie County,"25,350"
11552,West Hempstead,Nassau County,"25,174"
14043,Depew,Erie County,"25,098"
14211,Buffalo,Erie County,"24,663"
11427,Queens Village,Queens County,"24,607"
14220,Buffalo,Erie County,"24,428"
10512,Carmel,Putnam County,"24,234"
14213,Buffalo,Erie County,"24,107"
10591,Tarrytown,Westchester County,"23,926"
10471,Bronx,Bronx County,"23,798"
14620,Rochester,Monroe County,"23,769"
13850,Vestal,Broome County,"23,689"
12047,Cohoes,Albany County,"23,532"
12208,Albany,Albany County,"23,289"
13820,Oneonta,Otsego County,"23,056"
13208,Syracuse,Onondaga County,"22,993"
11563,Lynbrook,Nassau County,"22,899"
14216,Buffalo,Erie County,"22,849"
11581,Valley Stream,Nassau County,"22,818"
13069,Fulton,Oswego County,"22,810"
11776,Port Jefferson Station,Suffolk County,"22,808"
11692,Arverne,Queens County,"22,734"
11714,Bethpage,Nassau County,"22,695"
14223,Buffalo,Erie County,"22,611"
12078,Gloversville,Fulton County,"22,589"
10703,Yonkers,Westchester County,"22,586"
11436,Jamaica,Queens County,"22,527"
11762,Massapequa Park,Nassau County,"22,487"
10708,Bronxville,Westchester County,"22,482"
14217,Buffalo,Erie County,"22,471"
12304,Schenectady,Schenectady County,"22,403"
10552,Mount Vernon,Westchester County,"22,341"
10038,New York,New York County,"22,235"
12144,Rensselaer,Rensselaer County,"22,111"
13088,Liverpool,Onondaga County,"22,073"
11768,Northport,Suffolk County,"22,030"
14020,Batavia,Genesee County,"22,002"
10075,New York,New York County,"21,897"
11937,East Hampton,Suffolk County,"21,882"
14617,Rochester,Monroe County,"21,788"
11501,Mineola,Nassau County,"21,641"
14206,Buffalo,Erie County,"21,631"
11694,Rockaway Park,Queens County,"21,489"
14072,Grand Island,Erie County,"21,488"
11726,Copiague,Suffolk County,"21,455"
10012,New York,New York County,"21,426"
14214,Buffalo,Erie County,"21,314"
11415,Kew Gardens,Queens County,"21,154"
11783,Seaford,Nassau County,"21,127"
11790,Stony Brook,Suffolk County,"21,074"
10543,Mamaroneck,Westchester County,"20,989"
10805,New Rochelle,Westchester County,"20,903"
14227,Buffalo,Erie County,"20,621"
11411,Cambria Heights,Queens County,"20,540"
11747,Melville,Suffolk County,"20,513"
14420,Brockport,Monroe County,"20,375"
10990,Warwick,Orange County,"20,368"
14845,Horseheads,Chemung County,"20,327"
14218,Buffalo,Erie County,"20,312"
12110,Latham,Albany County,"20,081"
10509,Brewster,Putnam County,"20,046"
10567,Cortlandt Manor,Westchester County,"19,976"
13212,Syracuse,Onondaga County,"19,917"
12561,New Paltz,Ulster County,"19,830"
13210,Syracuse,Onondaga County,"19,803"
11021,Great Neck,Nassau County,"19,783"
14456,Geneva,Ontario County,"19,756"
14051,East Amherst,Erie County,"19,739"
14526,Penfield,Monroe County,"19,629"
13901,Binghamton,Broome County,"19,613"
12508,Beacon,Dutchess County,"19,566"
10605,White Plains,Westchester County,"19,493"
11360,Bayside,Queens County,"19,469"
13204,Syracuse,Onondaga County,"19,440"
11426,Bellerose,Queens County,"19,411"
13205,Syracuse,Onondaga County,"19,137"
12477,Saugerties,Ulster County,"19,066"
10037,New York,New York County,"19,031"
10302,Staten Island,Richmond County,"19,030"
11428,Queens Village,Queens County,"19,028"
14830,Corning,Steuben County,"19,015"
10603,White Plains,Westchester County,"18,910"
11738,Farmingville,Suffolk County,"18,877"
13790,Johnson City,Broome County,"18,739"
11575,Roosevelt,Nassau County,"18,705"
12189,Watervliet,Albany County,"18,656"
12589,Wallkill,Ulster County,"18,646"
14468,Hilton,Monroe County,"18,526"
11362,Little Neck,Queens County,"18,492"
10580,Rye,Westchester County,"18,391"
11030,Manhasset,Nassau County,"18,051"
12831,Gansevoort,Saratoga County,"18,025"
14607,Rochester,Monroe County,"17,891"
14615,Rochester,Monroe County,"17,884"
10538,Larchmont,Westchester County,"17,760"
11733,East Setauket,Suffolk County,"17,752"
11950,Mastic,Suffolk County,"17,599"
13903,Binghamton,Broome County,"17,569"
11754,Kings Park,Suffolk County,"17,565"
14052,East Aurora,Erie County,"17,514"
14760,Olean,Cattaraugus County,"17,474"
12054,Delmar,Albany County,"17,436"
11788,Hauppauge,Suffolk County,"17,374"
10606,White Plains,Westchester County,"17,341"
14559,Spencerport,Monroe County,"17,200"
11703,North Babylon,Suffolk County,"17,187"
12534,Hudson,Columbia County,"17,176"
14611,Rochester,Monroe County,"17,145"
12118,Mechanicville,Saratoga County,"17,069"
13039,Cicero,Onondaga County,"16,951"
13413,New Hartford,Oneida County,"16,742"
14305,Niagara Falls,Niagara County,"16,696"
11239,Brooklyn,Kings County,"16,410"
14564,Victor,Ontario County,"16,364"
13031,Camillus,Onondaga County,"16,285"
13206,Syracuse,Onondaga County,"16,245"
13203,Syracuse,Onondaga County,"16,180"
13104,Manlius,Onondaga County,"16,168"
10549,Mount Kisco,Westchester County,"16,135"
10804,New Rochelle,Westchester County,"16,108"
10470,Bronx,Bronx County,"16,004"
11951,Mastic Beach,Suffolk County,"15,938"
11946,Hampton Bays,Suffolk County,"15,819"
14210,Buffalo,Erie County,"15,563"
13662,Massena,St. Lawrence County,"15,556"
12019,Ballston Lake,Saratoga County,"15,555"
13669,Ogdensburg,St. Lawrence County,"15,542"
10307,Staten Island,Richmond County,"15,512"
12308,Schenectady,Schenectady County,"15,511"
11968,Southampton,Suffolk County,"15,312"
14222,Buffalo,Erie County,"15,311"
10017,New York,New York County,"15,297"
10960,Nyack,Rockland County,"15,251"
10965,Pearl River,Rockland County,"15,206"
14613,Rochester,Monroe County,"15,047"
12524,Fishkill,Dutchess County,"15,026"
11780,Saint James,Suffolk County,"15,018"
11767,Nesconset,Suffolk County,"14,964"
12182,Troy,Rensselaer County,"14,867"
14904,Elmira,Chemung County,"14,861"
13215,Syracuse,Onondaga County,"14,751"
13219,Syracuse,Onondaga County,"14,744"
14048,Dunkirk,Chautauqua County,"14,739"
12801,Glens Falls,Warren County,"14,628"
12206,Albany,Albany County,"14,572"
11949,Manorville,Suffolk County,"14,563"
10941,Middletown,Orange County,"14,422"
11782,Sayville,Suffolk County,"14,405"
12538,Hyde Park,Dutchess County,"14,391"
12211,Albany,Albany County,"14,383"
14610,Rochester,Monroe County,"14,311"
13057,East Syracuse,Onondaga County,"14,253"
11730,East Islip,Suffolk County,"14,247"
13603,Watertown,Jefferson County,"14,136"
10528,Harrison,Westchester County,"14,091"
12771,Port Jervis,Orange County,"14,049"
14901,Elmira,Chemung County,"13,970"
11702,Babylon,Suffolk County,"13,909"
10530,Hartsdale,Westchester County,"13,892"
14425,Farmington,Ontario County,"13,839"
12528,Highland,Ulster County,"13,827"
11751,Islip,Suffolk County,"13,726"
10924,Goshen,Orange County,"13,720"
11004,Glen Oaks,Queens County,"13,615"
11598,Woodmere,Nassau County,"13,599"
12839,Hudson Falls,Washington County,"13,541"
14619,Rochester,Monroe County,"13,477"
11366,Fresh Meadows,Queens County,"13,463"
10980,Stony Point,Rockland County,"13,414"
14513,Newark,Wayne County,"13,375"
14212,Buffalo,Erie County,"13,299"
14586,West Henrietta,Monroe County,"13,291"
10570,Pleasantville,Westchester County,"13,289"
11693,Far Rockaway,Queens County,"13,244"
11742,Holtsville,Suffolk County,"13,202"
11577,Roslyn Heights,Nassau County,"13,077"
10803,Pelham,Westchester County,"13,072"
12586,Walden,Orange County,"12,971"
12953,Malone,Franklin County,"12,893"
13676,Potsdam,St. Lawrence County,"12,874"
13032,Canastota,Madison County,"12,850"
11953,Middle Island,Suffolk County,"12,846"
14608,Rochester,Monroe County,"12,792"
13421,Oneida,Madison County,"12,771"
13209,Syracuse,Onondaga County,"12,714"
14527,Penn Yan,Yates County,"12,677"
13815,Norwich,Chenango County,"12,654"
14519,Ontario,Wayne County,"12,642"
14063,Fredonia,Chautauqua County,"12,575"
14622,Rochester,Monroe County,"12,574"
14208,Buffalo,Erie County,"12,572"
11764,Miller Place,Suffolk County,"12,551"
10604,West Harrison,Westchester County,"12,517"
13066,Fayetteville,Onondaga County,"12,504"
11753,Jericho,Nassau County,"12,435"
13617,Canton,St. Lawrence County,"12,431"
14411,Albion,Orleans County,"12,429"
12095,Johnstown,Fulton County,"12,391"
11778,Rocky Point,Suffolk County,"12,390"
14843,Hornell,Steuben County,"12,383"
14201,Buffalo,Erie County,"12,369"
10520,Croton On Hudson,Westchester County,"12,368"
13041,Clay,Onondaga County,"12,330"
10927,Haverstraw,Rockland County,"12,325"
11961,Ridge,Suffolk County,"12,315"
13207,Syracuse,Onondaga County,"12,290"
11576,Roslyn,Nassau County,"12,281"
12701,Monticello,Sullivan County,"12,197"
11545,Glen Head,Nassau County,"12,172"
11755,Lake Grove,Suffolk County,"12,144"
10918,Chester,Orange County,"12,069"
10601,White Plains,Westchester County,"11,930"
13827,Owego,Tioga County,"11,832"
10514,Chappaqua,Westchester County,"11,790"
14605,Rochester,Monroe County,"11,783"
14810,Bath,Steuben County,"11,534"
10044,New York,New York County,"11,520"
10522,Dobbs Ferry,Westchester County,"11,502"
10970,Pomona,Rockland County,"11,497"
14004,Alden,Erie County,"11,396"
10474,Bronx,Bronx County,"11,270"
13492,Whitesboro,Oneida County,"11,250"
14454,Geneseo,Livingston County,"11,127"
13323,Clinton,Oneida County,"11,078"
10553,Mount Vernon,Westchester County,"11,011"
12188,Waterford,Saratoga County,"10,988"
14301,Niagara Falls,Niagara County,"10,923"
11771,Oyster Bay,Nassau County,"10,908"
14502,Macedon,Wayne County,"10,831"
14103,Medina,Orleans County,"10,810"
11766,Mount Sinai,Suffolk County,"10,750"
13148,Seneca Falls,Seneca County,"10,749"
12549,Montgomery,Orange County,"10,745"
14625,Rochester,Monroe County,"10,717"
10536,Katonah,Westchester County,"10,669"
14219,Buffalo,Erie County,"10,652"
12209,Albany,Albany County,"10,626"
13619,Carthage,Jefferson County,"10,578"
11596,Williston Park,Nassau County,"10,516"
11096,Inwood,Nassau County,"10,428"
10709,Eastchester,Westchester County,"10,352"
12210,Albany,Albany County,"10,297"
12566,Pine Bush,Ulster County,"10,269"
14092,Lewiston,Niagara County,"10,247"
10510,Briarcliff Manor,Westchester County,"10,226"
14032,Clarence Center,Erie County,"10,222"
12414,Catskill,Greene County,"10,169"
14467,Henrietta,Monroe County,"10,168"
13357,Ilion,Herkimer County,"10,167"
12202,Albany,Albany County,"10,166"
11518,East Rockaway,Nassau County,"10,149"
11740,Greenlawn,Suffolk County,"10,127"
13078,Jamesville,Onondaga County,"10,119"
12571,Red Hook,Dutchess County,"10,108"
14031,Clarence,Erie County,"9,885"
12061,East Greenbush,Rensselaer County,"9,854"
10992,Washingtonville,Orange County,"9,843"
12569,Pleasant Valley,Dutchess County,"9,837"
14870,Painted Post,Steuben County,"9,795"
12803,South Glens Falls,Saratoga County,"9,712"
10707,Tuckahoe,Westchester County,"9,688"
13244,Syracuse,Onondaga County,"9,683"
11716,Bohemia,Suffolk County,"9,659"
11023,Great Neck,Nassau County,"9,630"
13037,Chittenango,Madison County,"9,607"
10930,Highland Mills,Orange County,"9,569"
13350,Herkimer,Herkimer County,"9,522"
13165,Waterloo,Seneca County,"9,458"
10523,Elmsford,Westchester County,"9,450"
10005,New York,New York County,"9,439"
11934,Center Moriches,Suffolk County,"9,418"
11797,Woodbury,Nassau County,"9,402"
11777,Port Jefferson,Suffolk County,"9,396"
14006,Angola,Erie County,"9,260"
12828,Fort Edward,Washington County,"9,230"
13904,Binghamton,Broome County,"9,221"
11713,Bellport,Suffolk County,"9,218"
11752,Islip Terrace,Suffolk County,"9,204"
10989,Valley Cottage,Rockland County,"9,187"
10706,Hastings On Hudson,Westchester County,"9,183"
11024,Great Neck,Nassau County,"9,155"
14059,Elma,Erie County,"9,138"
14522,Palmyra,Wayne County,"9,121"
11516,Cedarhurst,Nassau County,"9,112"
10923,Garnerville,Rockland County,"9,069"
14895,Wellsville,Allegany County,"9,061"
13642,Gouverneur,St. Lawrence County,"9,043"
14472,Honeoye Falls,Monroe County,"9,039"
10579,Putnam Valley,Putnam County,"9,019"
11565,Malverne,Nassau County,"9,009"
14437,Dansville,Livingston County,"8,984"
14001,Akron,Erie County,"8,937"
11769,Oakdale,Suffolk County,"8,935"
10280,New York,New York County,"8,933"
11792,Wading River,Suffolk County,"8,904"
11559,Lawrence,Nassau County,"8,878"
12572,Rhinebeck,Dutchess County,"8,869"
12540,Lagrangeville,Dutchess County,"8,856"
14905,Elmira,Chemung County,"8,751"
13214,Syracuse,Onondaga County,"8,702"
13224,Syracuse,Onondaga County,"8,659"
14068,Getzville,Erie County,"8,636"
13036,Central Square,Oswego County,"8,616"
13367,Lowville,Lewis County,"8,601"
13365,Little Falls,Herkimer County,"8,578"
10018,New York,New York County,"8,559"
14085,Lake View,Erie County,"8,531"
11557,Hewlett,Nassau County,"8,504"
11558,Island Park,Nassau County,"8,454"
10920,Congers,Rockland County,"8,451"
13035,Cazenovia,Madison County,"8,428"
11963,Sag Harbor,Suffolk County,"8,390"
14482,Le Roy,Genesee County,"8,339"
14209,Buffalo,Erie County,"8,313"
12754,Liberty,Sullivan County,"8,296"
12043,Cobleskill,Schoharie County,"8,287"
11705,Bayport,Suffolk County,"8,284"
12159,Slingerlands,Albany County,"8,163"
14428,Churchville,Monroe County,"8,127"
14011,Attica,Wyoming County,"8,122"
14057,Eden,Erie County,"7,972"
14589,Williamson,Wayne County,"7,967"
11109,Long Island City,Queens County,"7,948"
12009,Altamont,Albany County,"7,934"
12033,Castleton On Hudson,Rensselaer County,"7,932"
14204,Buffalo,Erie County,"7,932"
12204,Albany,Albany County,"7,812"
12184,Valatie,Columbia County,"7,787"
14470,Holley,Orleans County,"7,758"
12564,Pawling,Dutchess County,"7,734"
13029,Brewerton,Onondaga County,"7,725"
14892,Waverly,Tioga County,"7,703"
11560,Locust Valley,Nassau County,"7,696"
13152,Skaneateles,Onondaga County,"7,681"
10504,Armonk,Westchester County,"7,665"
10589,Somers,Westchester County,"7,604"
14141,Springville,Erie County,"7,603"
14445,East Rochester,Monroe County,"7,529"
13902,Binghamton,Broome County,"7,449"
12018,Averill Park,Rensselaer County,"7,422"
10007,New York,New York County,"7,406"
13340,Frankfort,Herkimer County,"7,404"
13403,Marcy,Oneida County,"7,388"
13732,Apalachin,Tioga County,"7,385"
11789,Sound Beach,Suffolk County,"7,369"
10533,Irvington,Westchester County,"7,362"
12721,Bloomingburg,Sullivan County,"7,359"
12305,Schenectady,Schenectady County,"7,356"
12563,Patterson,Putnam County,"7,304"
12983,Saranac Lake,Franklin County,"7,296"
10595,Valhalla,Westchester County,"7,243"
11363,Little Neck,Queens County,"7,223"
13114,Mexico,Oswego County,"7,214"
10547,Mohegan Lake,Westchester County,"7,205"
13202,Syracuse,Onondaga County,"7,098"
14903,Elmira,Chemung County,"7,078"
12307,Schenectady,Schenectady County,"7,050"
12077,Glenmont,Albany County,"7,017"
12428,Ellenville,Ulster County,"6,995"
10590,South Salem,Westchester County,"6,989"
14489,Lyons,Wayne County,"6,897"
12972,Peru,Clinton County,"6,895"
12222,Albany,Albany County,"6,889"
12198,Wynantskill,Rensselaer County,"6,796"
14464,Hamlin,Monroe County,"6,755"
11709,Bayville,Nassau County,"6,744"
14779,Salamanca,Cattaraugus County,"6,738"
11507,Albertson,Nassau County,"6,736"
12570,Poughquag,Dutchess County,"6,698"
11933,Calverton,Suffolk County,"6,693"
14886,Trumansburg,Tompkins County,"6,652"
14414,Avon,Livingston County,"6,576"
14514,North Chili,Monroe County,"6,572"
13135,Phoenix,Oswego County,"6,515"
12186,Voorheesville,Albany County,"6,512"
10069,New York,New York County,"6,509"
10607,White Plains,Westchester County,"6,466"
11786,Shoreham,Suffolk County,"6,459"
14132,Sanborn,Niagara County,"6,453"
14569,Warsaw,Wyoming County,"6,430"
11721,Centerport,Suffolk County,"6,426"
13346,Hamilton,Madison County,"6,406"
13077,Homer,Cortland County,"6,405"
10994,West Nyack,Rockland County,"6,370"
13142,Pulaski,Oswego County,"6,365"
11971,Southold,Suffolk County,"6,361"
10996,West Point,Orange County,"6,349"
12822,Corinth,Saratoga County,"6,284"
10506,Bedford,Westchester County,"6,244"
10502,Ardsley,Westchester County,"6,197"
14303,Niagara Falls,Niagara County,"6,156"
12832,Granville,Washington County,"6,153"
12518,Cornwall,Orange County,"6,114"
13211,Syracuse,Onondaga County,"6,111"
10507,Bedford Hills,Westchester County,"6,109"
13108,Marcellus,Onondaga County,"6,093"
13316,Camden,Oneida County,"6,063"
13073,Groton,Tompkins County,"6,054"
12834,Greenwich,Washington County,"6,039"
14047,Derby,Erie County,"6,013"
13339,Fort Plain,Montgomery County,"6,010"
14469,Bloomfield,Ontario County,"6,008"
10577,Purchase,Westchester County,"5,945"
14706,Allegany,Cattaraugus County,"5,939"
10983,Tappan,Rockland County,"5,934"
10282,New York,New York County,"5,887"
13856,Walton,Delaware County,"5,881"
12158,Selkirk,Albany County,"5,878"
12051,Coxsackie,Greene County,"5,876"
11980,Yaphank,Suffolk County,"5,855"
13309,Boonville,Oneida County,"5,825"
